filename,axial_samples,lateral_samples,initial_radius,final_radius,initial_angle,final_angle,f0,timestamp_id,datapath,probe,scanner,target,f0_mhz,span_deg,focus_cm,v,harm
verasonics.20170905104102_channelData_part30_0.mat,768,70,243.85084612357338,1011.8508461235733,-0.15053464798451094,0.15053464798451094,1811594.202898551,20170905104102,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_090517/acq090517_phtm/liver1&3/session_20170905103635/preset2_acq2/20170905104102_channelData_part1.bin,c52v,verasonics,phantom,1.8,17.25,6.0,7.0,0
verasonics.20170501121416_channelData_part24_0.mat,944,70,304.8135576544667,1248.8135576544666,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170501121416,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501121239/preset7_acq1/20170501121416_channelData_part41.bin,c52v,verasonics,phantom,2.4,17.25,8.5,15.0,0
verasonics.20170501112437_channelData_part35_1.mat,1792,70,576.3152761469298,2368.3152761469296,-0.15053464798451094,0.15053464798451094,4032258.064516129,20170501112437,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501112323/preset6_acq1/20170501112437_channelData_part41.bin,c52v,verasonics,phantom,4.0,17.25,6.0,7.0,1
verasonics.20170501121512_channelData_part7_1.mat,1904,70,609.6271153089334,2513.6271153089333,-0.15053464798451094,0.15053464798451094,3787878.787878788,20170501121512,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501121239/preset7_acq2/20170501121512_channelData_part41.bin,c52v,verasonics,phantom,3.8,17.25,8.5,25.0,1
verasonics.20170504160510_channelData_part12_0.mat,1952,200,609.6271153089334,2561.6271153089333,-0.4341506514335895,0.4341506514335895,4629629.62962963,20170504160510,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050417/session_20170504160309/preset9_acq2/20170504160510_channelData_part1.bin,c52v,verasonics,phantom,4.6,49.75,8.5,15.0,0
verasonics.20180206193633_channelData_part14_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180206193633,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_phtm/liver1_wide_slow_highV/session_20180206193251/preset1_acq3/20180206193633_channelData_part1.bin,c52v,verasonics,cluttered phantom,4.7,55.65,6.0,1.6,1
verasonics.20170501121129_channelData_part8_0.mat,960,70,305.8491106248926,1265.8491106248923,-0.15053464798451094,0.15053464798451094,2016129.0322580645,20170501121129,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501120825/preset6_acq3/20170501121129_channelData_part41.bin,c52v,verasonics,phantom,2.0,17.25,6.0,25.0,0
verasonics.20171105103034_channelData_part3_1.mat,1472,160,620.8190967125548,2092.8190967125547,-0.4856378643674221,0.4856378643674221,4716981.132075472,20171105103034,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_110517/acq110517_phtm/liver1_wide_slow/session_20171105102523/preset1_acq5/20171105103034_channelData_part1.bin,c52v,verasonics,phantom,4.7,55.65,6.0,20.0,1
verasonics.20170728083731_channelData_part28_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083731,/getlab/wjl11/study_quantitative_coherence/data/verasonics/phantom_postbackplane_072817/session_20170728083642/preset1_acq1/20170728083731_channelData_part1.bin,c52v,verasonics,phantom,2.4,17.25,6.0,13.0,0
verasonics.20170504104243_channelData_part11_0.mat,1920,70,609.6271153089334,2529.6271153089333,-0.15053464798451094,0.15053464798451094,4166666.666666667,20170504104243,/getlab/wjl11/study_quantitative_coherence/data/verasonics/session_20170504104146/preset9_acq1/20170504104243_channelData_part1.bin,c52v,verasonics,phantom,4.2,17.25,8.5,15.0,0
verasonics.20171105103343_channelData_part5_0.mat,736,160,310.4095483562778,1046.4095483562778,-0.4856378643674221,0.4856378643674221,2358490.566037736,20171105103343,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_110517/acq110517_phtm/liver1_wide_slow/session_20171105102523/preset1_acq8/20171105103343_channelData_part1.bin,c52v,verasonics,phantom,2.4,55.65,6.0,10.0,0
verasonics.20180206193843_channelData_part11_0.mat,736,160,310.6903830835358,1046.6903830835358,-0.479529211985442,0.4917465167494023,2358490.566037736,20180206193843,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_phtm/liver1_wide_slow_highV/session_20180206193251/preset1_acq5/20180206193843_channelData_part1.bin,c52v,verasonics,cluttered phantom,2.4,55.65,6.0,5.0,0
verasonics.20180203110841_channelData_part7_1.mat,1920,70,611.4342854389747,2531.4342854389747,-0.1461713248545251,0.15489797111449674,4716981.132075472,20180203110841,/getlab/wjl11/study_quantitative_coherence/data/verasonics/anechoic_phtm_020318/acq020318_phtm/liver1/session_20180203110729/preset1_acq1/20180203110841_channelData_part1.bin,c52v,verasonics,phantom,4.7,17.25,6.0,55.0,1
verasonics.20180206192525_channelData_part11_0.mat,736,160,310.6903830835358,1046.6903830835358,-0.479529211985442,0.4917465167494023,2358490.566037736,20180206192525,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_pork/liver1_wide_slow_highV/session_20180206191106/preset1_acq11/20180206192525_channelData_part1.bin,c52v,verasonics,cluttered phantom,2.4,55.65,6.0,5.0,0
verasonics.20170501121416_channelData_part3_0.mat,944,70,304.8135576544667,1248.8135576544666,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170501121416,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501121239/preset7_acq1/20170501121416_channelData_part41.bin,c52v,verasonics,phantom,2.4,17.25,8.5,45.0,0
verasonics.20180206193633_channelData_part5_0.mat,736,160,310.6903830835358,1046.6903830835358,-0.479529211985442,0.4917465167494023,2358490.566037736,20180206193633,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_phtm/liver1_wide_slow_highV/session_20180206193251/preset1_acq3/20180206193633_channelData_part1.bin,c52v,verasonics,cluttered phantom,2.4,55.65,6.0,40.0,0
verasonics.20170830090022_channelData_part11_0.mat,896,100,375.7517840284516,1271.7517840284515,-0.259181393921158,0.259181393921158,2358490.566037736,20170830090022,/getlab/fetal/clinicaldata/adaptive/data/verasonics/clinical_fetal_083017/acq083017_phtm/fetal_shallow/session_20170830085920/preset1_acq1/20170830090022_channelData_part1.bin,c52v,verasonics,phantom,2.4,29.7,6.0,16.0,0
verasonics.20170728083731_channelData_part17_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083731,/getlab/wjl11/study_quantitative_coherence/data/verasonics/phantom_postbackplane_072817/session_20170728083642/preset1_acq1/20170728083731_channelData_part1.bin,c52v,verasonics,phantom,4.7,17.25,6.0,35.0,1
verasonics.20180206192525_channelData_part7_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180206192525,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_pork/liver1_wide_slow_highV/session_20180206191106/preset1_acq11/20180206192525_channelData_part1.bin,c52v,verasonics,cluttered phantom,4.7,55.65,6.0,20.0,1
verasonics.20170504104243_channelData_part3_0.mat,768,70,243.85084612357338,1011.8508461235733,-0.15053464798451094,0.15053464798451094,1785714.285714286,20170504104243,/getlab/wjl11/study_quantitative_coherence/data/verasonics/session_20170504104146/preset9_acq1/20170504104243_channelData_part1.bin,c52v,verasonics,phantom,1.8,17.25,8.5,15.0,0
verasonics.20170501121416_channelData_part14_0.mat,944,70,304.8135576544667,1248.8135576544666,-0.15053464798451094,0.15053464798451094,2016129.0322580645,20170501121416,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501121239/preset7_acq1/20170501121416_channelData_part41.bin,c52v,verasonics,phantom,2.0,17.25,8.5,21.0,0
verasonics.20170504155740_channelData_part7_0.mat,1296,200,406.4180768726223,1702.4180768726224,-0.4341506514335895,0.4341506514335895,2717391.304347826,20170504155740,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050417/session_20170504155339/preset9_acq2/20170504155740_channelData_part1.bin,c52v,verasonics,phantom,2.7,49.75,6.0,15.0,0
verasonics.20180206193445_channelData_part11_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180206193445,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_phtm/liver1_wide_slow_highV/session_20180206193251/preset1_acq1/20180206193445_channelData_part1.bin,c52v,verasonics,cluttered phantom,4.7,55.65,6.0,5.0,1
verasonics.20170501121512_channelData_part1_0.mat,768,70,243.85084612357338,1011.8508461235733,-0.15053464798451094,0.15053464798451094,1893939.393939394,20170501121512,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501121239/preset7_acq2/20170501121512_channelData_part41.bin,c52v,verasonics,phantom,1.9,17.25,8.5,45.0,0
verasonics.20170501112437_channelData_part22_0.mat,720,70,230.46578227344364,950.4657822734436,-0.15053464798451094,0.15053464798451094,1893939.393939394,20170501112437,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501112323/preset6_acq1/20170501112437_channelData_part41.bin,c52v,verasonics,phantom,1.9,17.25,6.0,15.0,0
verasonics.20170501121129_channelData_part32_0.mat,960,70,305.8491106248926,1265.8491106248923,-0.15053464798451094,0.15053464798451094,2016129.0322580645,20170501121129,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501120825/preset6_acq3/20170501121129_channelData_part41.bin,c52v,verasonics,phantom,2.0,17.25,6.0,9.0,0
verasonics.20170501121129_channelData_part9_0.mat,960,70,305.71714271948736,1265.7171427194874,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170501121129,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501120825/preset6_acq3/20170501121129_channelData_part41.bin,c52v,verasonics,phantom,2.4,17.25,6.0,25.0,0
verasonics.20180203111315_channelData_part13_0.mat,736,160,310.6903830835358,1046.6903830835358,-0.479529211985442,0.4917465167494023,2358490.566037736,20180203111315,/getlab/wjl11/study_quantitative_coherence/data/verasonics/anechoic_phtm_020318/acq020318_phtm/liver1_wide_slow/session_20180203111217/preset1_acq1/20180203111315_channelData_part1.bin,c52v,verasonics,phantom,2.4,55.65,6.0,2.0,0
verasonics.20170501121416_channelData_part30_0.mat,944,70,304.8135576544667,1248.8135576544666,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170501121416,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501121239/preset7_acq1/20170501121416_channelData_part41.bin,c52v,verasonics,phantom,2.4,17.25,8.5,11.0,0
verasonics.20170501121416_channelData_part30_1.mat,1904,70,609.6271153089334,2513.6271153089333,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170501121416,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501121239/preset7_acq1/20170501121416_channelData_part41.bin,c52v,verasonics,phantom,4.7,17.25,8.5,11.0,1
verasonics.20170519144756_channelData_part2_1.mat,1792,70,925.7831804848433,2717.7831804848433,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170519144756,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_051917_misc/focal_sweep_constant_v/session_20170519144702/preset2_acq1/20170519144756_channelData_part7.bin,c52v,verasonics,phantom,4.7,17.25,5.0,30.0,1
verasonics.20180203111315_channelData_part13_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180203111315,/getlab/wjl11/study_quantitative_coherence/data/verasonics/anechoic_phtm_020318/acq020318_phtm/liver1_wide_slow/session_20180203111217/preset1_acq1/20180203111315_channelData_part1.bin,c52v,verasonics,phantom,4.7,55.65,6.0,2.0,1
