filename,mse,mae,ssim,contrast_structure,luminance,psnr,corr,iq_mse,iq_mae,iq_ssim,iq_contrast_structure,iq_luminance,iq_psnr,iq_corr,hm_mse,hm_mae,hm_ssim,hm_contrast_structure,hm_luminance,hm_psnr,hm_corr,hm_iq_mse,hm_iq_mae,hm_iq_ssim,hm_iq_contrast_structure,hm_iq_luminance,hm_iq_psnr,hm_iq_corr
refocus_20181005514526_cardiac_part10_0.mat,0.049490444,0.21952145,0.7621244,0.9429893,0.80732924,13.054786,0.9757752107483854,0.009940007,0.07767519,0.553346,0.56227934,0.983155,20.026133,0.9200484092580128,0.001489268,0.02759282,0.9277958,0.93157476,0.9954286,28.27027,0.9746296571757908,0.001489268,0.02759282,0.9277958,0.93157476,0.9954286,28.27027,0.9746296571757908
refocus_20181005514526_cardiac_part11_0.mat,0.050077494,0.22112288,0.7739045,0.94617313,0.8175494,13.003573,0.9777518626424275,0.0100022135,0.078583986,0.5498878,0.5585483,0.98362297,19.999039,0.9221510872450723,0.0013737435,0.026455555,0.93211144,0.93522114,0.9964232,28.620941,0.976509014268012,0.0013737435,0.026455555,0.93211144,0.93522114,0.9964232,28.620941,0.976509014268012
refocus_20181005514526_cardiac_part12_0.mat,0.052417796,0.22617146,0.7680028,0.9444902,0.81316125,12.805212,0.9760660778954133,0.010777038,0.08235827,0.5461363,0.55546767,0.98222286,19.675005,0.9198833774574798,0.0015030892,0.027812168,0.9291081,0.93272495,0.9958156,28.23015,0.9741965239153559,0.0015030892,0.027812168,0.9291081,0.93272495,0.9958156,28.23015,0.9741965239153559
refocus_20181005514526_cardiac_part13_0.mat,0.050438505,0.22178055,0.7717921,0.94412667,0.81766874,12.972378,0.9756110253246351,0.010096157,0.078932524,0.5470167,0.5557385,0.9832938,19.958439,0.9206045861562916,0.0015274144,0.028104091,0.9282106,0.931985,0.9956652,28.16043,0.9733086293849487,0.0015274144,0.028104091,0.9282106,0.931985,0.9956652,28.16043,0.9733086293849487
refocus_20181005514526_cardiac_part14_0.mat,0.060095176,0.24259588,0.7571018,0.94296664,0.8031339,12.211603,0.9758985101367739,0.013461559,0.09647863,0.5473953,0.55967355,0.9766735,18.709045,0.919852878290754,0.0015082636,0.02762988,0.9273965,0.9308476,0.9960063,28.215225,0.9735502097727057,0.0015082636,0.02762988,0.9273965,0.9308476,0.9960063,28.215225,0.9735502097727057
refocus_20181005514526_cardiac_part15_0.mat,0.04999122,0.2207742,0.7526081,0.941767,0.7992363,13.011062,0.9765572298131624,0.0098516615,0.07757359,0.54267627,0.551902,0.98221445,20.064905,0.923052808628125,0.0015138967,0.028183492,0.9255599,0.9298814,0.9948512,28.199036,0.9747984042668754,0.0015138967,0.028183492,0.9255599,0.9298814,0.9948512,28.199036,0.9747984042668754
refocus_20181005514526_cardiac_part16_0.mat,0.056871608,0.23590685,0.74443,0.943844,0.7891047,12.451045,0.9777937159585637,0.012538464,0.092191316,0.53690827,0.5494439,0.9751978,19.017557,0.9272703209197494,0.0015132445,0.027211357,0.9244616,0.9295933,0.9938871,28.200909,0.9757557087031686,0.0015132445,0.027211357,0.9244616,0.9295933,0.9938871,28.200909,0.9757557087031686
refocus_20181005514526_cardiac_part17_0.mat,0.055283602,0.23271677,0.7467513,0.9464783,0.78945655,12.574036,0.9795153449095836,0.012128954,0.089717366,0.5298968,0.54170424,0.9761538,19.161766,0.9253022199768776,0.0014056818,0.026264107,0.9281671,0.93238604,0.9951083,28.521128,0.9774188440591254,0.0014056818,0.026264107,0.9281671,0.93238604,0.9951083,28.521128,0.9774188440591254
refocus_20181005514526_cardiac_part18_0.mat,0.058295947,0.23903859,0.7403941,0.9442306,0.7843353,12.343616,0.9787601481661539,0.013196775,0.09517621,0.5366646,0.549857,0.9738877,18.79532,0.9246045430785353,0.0013877485,0.026250005,0.92855096,0.93228275,0.99571055,28.57689,0.977298498316237,0.0013877485,0.026250005,0.92855096,0.93228275,0.99571055,28.57689,0.977298498316237
refocus_20181005514526_cardiac_part19_0.mat,0.058405094,0.23923257,0.7342058,0.94339746,0.77886605,12.335492,0.9788341215071188,0.013270785,0.09544394,0.5335631,0.54701036,0.9730779,18.771032,0.9252621776505302,0.0014025386,0.026290277,0.9275442,0.9311901,0.9958517,28.53085,0.9774058385601584,0.0014025386,0.026290277,0.9275442,0.9311901,0.9958517,28.53085,0.9774058385601584
refocus_20181005514526_cardiac_part20_0.mat,0.058390062,0.23923369,0.7248019,0.94466394,0.7682073,12.33661,0.9792800971182135,0.013485151,0.09634407,0.52454203,0.53893477,0.9705492,18.70144,0.9269256958353987,0.0014196455,0.026690064,0.92571855,0.9297308,0.99543965,28.4782,0.977719293709534,0.0014196455,0.026690064,0.92571855,0.9297308,0.99543965,28.4782,0.977719293709534
refocus_20181005514526_cardiac_part21_0.mat,0.050846312,0.22270337,0.74798006,0.9444412,0.7926506,12.937405,0.9771299720548455,0.010575489,0.08130739,0.53253204,0.54254514,0.9797505,19.756994,0.9224488542400007,0.0014755806,0.026998304,0.9264576,0.9300729,0.9959132,28.31037,0.9756530534343857,0.0014755806,0.026998304,0.9264576,0.9300729,0.9959132,28.31037,0.9756530534343857
refocus_20181005514526_cardiac_part22_0.mat,0.050751135,0.22247332,0.74814117,0.9431396,0.7936013,12.945542,0.976294531367879,0.010561985,0.08112604,0.5427258,0.5526618,0.980598,19.762545,0.9171978820264636,0.0013982332,0.026290743,0.9287659,0.93243974,0.99571985,28.544203,0.975673122993099,0.0013982332,0.026290743,0.9287659,0.93243974,0.99571985,28.544203,0.975673122993099
refocus_20181005514526_cardiac_part23_0.mat,0.052459437,0.22647174,0.7365485,0.9451866,0.77987194,12.801764,0.9767642117690999,0.010953335,0.08379634,0.53763604,0.54882723,0.9780554,19.604536,0.918440812483295,0.001349254,0.026365308,0.9299481,0.93343204,0.99608195,28.699062,0.9757799026131675,0.001349254,0.026365308,0.9299481,0.93343204,0.99608195,28.699062,0.9757799026131675
refocus_20181005514526_cardiac_part24_0.mat,0.05773399,0.23733385,0.7554052,0.9438532,0.8003105,12.385684,0.9728883231635734,0.012675232,0.0915767,0.5428344,0.5539598,0.97869265,18.97044,0.913193579131652,0.0015679763,0.027806,0.9300536,0.93355507,0.9960097,28.046604,0.9716509119672991,0.0015679763,0.027806,0.9300536,0.93355507,0.9960097,28.046604,0.9716509119672991
refocus_20181005514526_cardiac_part25_0.mat,0.048728514,0.21772848,0.7715319,0.942996,0.81822926,13.122168,0.9740749173518497,0.009634885,0.07569336,0.5503911,0.55830574,0.9852358,20.161533,0.912005204022551,0.001419937,0.026684515,0.93147504,0.9345088,0.9964987,28.477308,0.9733404680179434,0.001419937,0.026684515,0.93147504,0.9345088,0.9964987,28.477308,0.9733404680179434
refocus_20181005514526_cardiac_part26_0.mat,0.06048277,0.24322419,0.7347151,0.9411931,0.7801922,12.183683,0.9749521645035997,0.013817993,0.097314455,0.54762423,0.5612956,0.9743683,18.595549,0.9153068843841132,0.001483476,0.027434276,0.9271989,0.93091875,0.99566305,28.287193,0.9734117415290149,0.001483476,0.027434276,0.9271989,0.93091875,0.99566305,28.287193,0.9734117415290149
refocus_20181005514526_cardiac_part27_0.mat,0.057061754,0.23609301,0.74932694,0.94015896,0.7964144,12.436548,0.9751294947606726,0.012499562,0.09082435,0.5482782,0.5597153,0.9783775,19.03105,0.9153669967733187,0.0014950554,0.02739038,0.92584753,0.92939544,0.9957438,28.253426,0.9734401202478649,0.0014950554,0.02739038,0.92584753,0.92939544,0.9957438,28.253426,0.9734401202478649
refocus_20181005514526_cardiac_part28_0.mat,0.050137892,0.22102349,0.76903176,0.94154423,0.81645703,12.998338,0.9760132183825121,0.009983873,0.07748216,0.5511046,0.559295,0.98453903,20.00701,0.9167657746654801,0.0014662659,0.027325867,0.9279583,0.9313045,0.9961186,28.337872,0.9743185706528305,0.0014662659,0.027325867,0.9279583,0.9313045,0.9961186,28.337872,0.9743185706528305
refocus_20181005514526_cardiac_part29_0.mat,0.05893747,0.23991746,0.7478764,0.93961555,0.79544616,12.296085,0.9740655544436135,0.013120862,0.0940315,0.54794174,0.56018233,0.97715694,18.820375,0.9168081907140117,0.0015447042,0.02805122,0.92563605,0.9293547,0.99568343,28.111546,0.9728998125417585,0.0015447042,0.02805122,0.92563605,0.9293547,0.99568343,28.111546,0.9728998125417585
refocus_20181005514526_cardiac_part30_0.mat,0.057578314,0.2372076,0.74208146,0.94300044,0.7863875,12.397409,0.9753462821037177,0.012783008,0.09261802,0.54812443,0.5607459,0.9760459,18.93367,0.9193236766272541,0.0014609117,0.027169649,0.92900836,0.9323411,0.99612445,28.35376,0.9748118632826906,0.0014609117,0.027169649,0.92900836,0.9323411,0.99612445,28.35376,0.9748118632826906
refocus_20181005514526_cardiac_part31_0.mat,0.056567945,0.23515286,0.7499583,0.9437649,0.7941504,12.474296,0.9760311778125574,0.012334214,0.090826385,0.5495102,0.56160176,0.97737825,19.088884,0.9211279824014834,0.0014598275,0.027477212,0.9291889,0.9331527,0.99527603,28.356983,0.9749553619726674,0.0014598275,0.027477212,0.9291889,0.9331527,0.99527603,28.356983,0.9749553619726674
refocus_20181005514526_cardiac_part32_0.mat,0.05130439,0.22382516,0.76828843,0.9468278,0.8114299,12.898455,0.976732546058867,0.0104094595,0.08082263,0.55101424,0.5604577,0.98212874,19.825716,0.9210581892400223,0.0014642085,0.027059086,0.93194836,0.93575174,0.9956276,28.34397,0.974605153522308,0.0014642085,0.027059086,0.93194836,0.93575174,0.9956276,28.34397,0.974605153522308
refocus_20181005514526_cardiac_part33_0.mat,0.054686945,0.23127645,0.7566428,0.9463321,0.79932123,12.621163,0.9764894697080435,0.011537352,0.08686495,0.5542372,0.56536126,0.97902,19.378937,0.9207287859635479,0.0014491018,0.026974395,0.93080074,0.93458325,0.9955704,28.38901,0.9745059743710451,0.0014491018,0.026974395,0.93080074,0.93458325,0.9955704,28.38901,0.9745059743710451
refocus_20181005514526_cardiac_part34_0.mat,0.05033829,0.22167133,0.7801491,0.94457394,0.8261036,12.981015,0.9766494574694387,0.009995812,0.07866215,0.5504229,0.5586239,0.9843445,20.001818,0.9208333104965284,0.0014553292,0.027482195,0.9300953,0.93340826,0.9961237,28.370386,0.9745731029325572,0.0014553292,0.027482195,0.9300953,0.93340826,0.9961237,28.370386,0.9745731029325572
refocus_20181005514526_cardiac_part35_0.mat,0.054397568,0.23044991,0.7455539,0.94256157,0.79088473,12.644205,0.9754305318539108,0.011395718,0.08619283,0.5452025,0.5562765,0.9787221,19.432583,0.9216275027793479,0.0015658956,0.028427644,0.9249472,0.929373,0.9944853,28.05237,0.9731534321994038,0.0015658956,0.028427644,0.9249472,0.929373,0.9944853,28.05237,0.9731534321994038
refocus_20181005514526_cardiac_part36_0.mat,0.05214357,0.22576322,0.74918604,0.94510853,0.7930379,12.8279915,0.9784312816606093,0.01068181,0.082371585,0.53788,0.5482202,0.97950613,19.71355,0.9253437689099666,0.0014237484,0.027046423,0.92901325,0.93321913,0.9952418,28.465666,0.9768216941445844,0.0014237484,0.027046423,0.92901325,0.93321913,0.9952418,28.465666,0.9768216941445844
refocus_20181005514526_cardiac_part37_0.mat,0.050751995,0.22273993,0.76529944,0.9474126,0.80820435,12.945469,0.979216967105675,0.010339247,0.0804376,0.53404665,0.5432772,0.9816454,19.85511,0.9249742976150123,0.0013900049,0.026284581,0.93139267,0.93525463,0.9956174,28.569834,0.977474958558062,0.0013900049,0.026284581,0.93139267,0.93525463,0.9956174,28.569834,0.977474958558062
refocus_20181005514526_cardiac_part38_0.mat,0.051992953,0.22544834,0.7624773,0.9454593,0.80672413,12.840555,0.9786573480979139,0.010871362,0.08347947,0.5419391,0.5519343,0.9802881,19.63716,0.9250995387136401,0.0014161442,0.026802786,0.9293323,0.93335354,0.99535584,28.488924,0.976841943906717,0.0014161442,0.026802786,0.9293323,0.93335354,0.99535584,28.488924,0.976841943906717
refocus_20181005514526_cardiac_part39_0.mat,0.050580546,0.22219303,0.7594592,0.9422216,0.80657643,12.960165,0.9782477986130417,0.010345353,0.0800866,0.5417767,0.55093265,0.98194474,19.852547,0.9231368980264042,0.00142569,0.02670702,0.9269044,0.93049186,0.9958718,28.459747,0.9767758614455957,0.00142569,0.02670702,0.9269044,0.93049186,0.9958718,28.459747,0.9767758614455957
refocus_20181005514526_cardiac_part40_0.mat,0.05039492,0.22185828,0.7531012,0.9432148,0.7989256,12.976132,0.9790921802598492,0.010402737,0.0806,0.53215986,0.5418637,0.98017764,19.828522,0.9265746079912509,0.0014460422,0.026760366,0.926058,0.92993486,0.99558014,28.39819,0.9772322778757627,0.0014460422,0.026760366,0.926058,0.92993486,0.99558014,28.39819,0.9772322778757627
refocus_20181005514526_cardiac_part41_0.mat,0.05345646,0.22859026,0.74669415,0.945016,0.7909969,12.719997,0.9780559450408489,0.011471583,0.08613732,0.52839535,0.5393649,0.97782105,19.403765,0.9233794451238437,0.0014761429,0.0268693,0.9260047,0.9297987,0.9956466,28.308716,0.9759254923764639,0.0014761429,0.0268693,0.9260047,0.9297987,0.9956466,28.308716,0.9759254923764639
refocus_20181005514526_cardiac_part42_0.mat,0.058079757,0.23833075,0.72297114,0.9419867,0.76781905,12.359752,0.9765239062958541,0.013224634,0.094621435,0.5405991,0.55450785,0.9727877,18.786163,0.9186578064734412,0.0014256159,0.026690856,0.9268449,0.9307291,0.99554205,28.459972,0.9757696661852615,0.0014256159,0.026690856,0.9268449,0.9307291,0.99554205,28.459972,0.9757696661852615
refocus_20181005514526_cardiac_part43_0.mat,0.06006247,0.24275413,0.7140337,0.94484895,0.7562517,12.213967,0.9777955586062803,0.013851579,0.09832292,0.5355292,0.55091536,0.96991813,18.585007,0.9182320298762715,0.0012668499,0.025575329,0.931624,0.93499804,0.99623346,28.972746,0.9774241244149425,0.0012668499,0.025575329,0.931624,0.93499804,0.99623346,28.972746,0.9774241244149425
refocus_20181005514526_cardiac_part44_0.mat,0.052613925,0.22623429,0.7667616,0.9438312,0.81261593,12.788992,0.9729409155731047,0.011036516,0.08281812,0.5404447,0.54947454,0.98250496,19.57168,0.912588670881025,0.0015712489,0.028168196,0.9298414,0.93312794,0.99627477,28.037548,0.9719891807388132,0.0015712489,0.028168196,0.9298414,0.93312794,0.99627477,28.037548,0.9719891807388132
refocus_20181005514526_cardiac_part45_0.mat,0.050681997,0.22225344,0.7690377,0.94379365,0.8147475,12.951462,0.9750853038849123,0.010371791,0.07950239,0.5484431,0.55708927,0.9837685,19.841461,0.9113822974179265,0.0014305554,0.027109811,0.9307352,0.93428636,0.9958946,28.444952,0.9733796284341788,0.0014305554,0.027109811,0.9307352,0.93428636,0.9958946,28.444952,0.9733796284341788
refocus_20181005514526_cardiac_part46_0.mat,0.060286812,0.24293508,0.73404336,0.9416138,0.7789518,12.197776,0.9755969646914601,0.013700891,0.097089306,0.54756874,0.56123394,0.97434694,18.63251,0.9155443906252192,0.0014180299,0.026684016,0.9276929,0.93132406,0.99562323,28.483145,0.9742554715814585,0.0014180299,0.026684016,0.9276929,0.93132406,0.99562323,28.483145,0.9742554715814585
refocus_20181005514526_cardiac_part47_0.mat,0.05604197,0.23395331,0.7459654,0.9419985,0.79154915,12.514866,0.9755270163417034,0.0120194685,0.08857624,0.5510764,0.56243116,0.97872263,19.201145,0.9166520069372773,0.0014745692,0.027526796,0.92730135,0.9310588,0.9956082,28.313347,0.9737570985436644,0.0014745692,0.027526796,0.92730135,0.9310588,0.9956082,28.313347,0.9737570985436644
refocus_20181005514526_cardiac_part48_0.mat,0.055253472,0.23225696,0.75264335,0.94189,0.79857373,12.576405,0.9756639736254402,0.011734043,0.086994305,0.551414,0.5621243,0.9798956,19.305523,0.9170288788931051,0.0014730464,0.027356451,0.92760456,0.93127084,0.99568015,28.317833,0.9742234031103091,0.0014730464,0.027356451,0.92760456,0.93127084,0.99568015,28.317833,0.9742234031103091
refocus_20181005514526_cardiac_part49_0.mat,0.051758155,0.22446032,0.7635759,0.9407406,0.8111014,12.860211,0.9743980948506362,0.010500809,0.08055236,0.552704,0.5617295,0.98321825,19.787771,0.9176409000960009,0.0015142072,0.027628133,0.92772496,0.9309171,0.99629146,28.198145,0.9735034588926018,0.0015142072,0.027628133,0.92772496,0.9309171,0.99629146,28.198145,0.9735034588926018
refocus_20181005514526_cardiac_part50_0.mat,0.057765204,0.23765722,0.743942,0.94299376,0.7886082,12.383336,0.9759750397030859,0.012763888,0.0924143,0.54775846,0.56009746,0.97663426,18.94017,0.919032564983206,0.001471146,0.027788023,0.9276994,0.9313054,0.99575776,28.323442,0.9746820266923114,0.001471146,0.027788023,0.9276994,0.9313054,0.99575776,28.323442,0.9746820266923114
refocus_20181005514526_cardiac_part51_0.mat,0.05842536,0.23900937,0.73754245,0.942399,0.78201747,12.333985,0.9754990146126352,0.013050325,0.09462438,0.55515903,0.5688298,0.9744801,18.843784,0.9223217595270938,0.00149566,0.027496433,0.9276369,0.9314987,0.9954157,28.251669,0.9743633106342338,0.00149566,0.027496433,0.9276369,0.9314987,0.9954157,28.251669,0.9743633106342338
refocus_20181005514526_cardiac_part52_0.mat,0.052729342,0.22690058,0.7664564,0.94390947,0.81192577,12.779475,0.9766147887443855,0.010949442,0.08355241,0.5495459,0.5593196,0.98145455,19.60608,0.9218223764757085,0.0014464041,0.02711178,0.9302396,0.933526,0.99631065,28.397102,0.975405601577024,0.0014464041,0.02711178,0.9302396,0.933526,0.99631065,28.397102,0.975405601577024
refocus_20181005514526_cardiac_part53_0.mat,0.05359194,0.22886874,0.7556691,0.94656825,0.7980946,12.709004,0.9765052581145106,0.011191821,0.0850557,0.5535538,0.5643487,0.9797039,19.51099,0.9203834341023722,0.0014451807,0.027335027,0.931089,0.93488085,0.995401,28.400776,0.974675468802312,0.0014451807,0.027335027,0.931089,0.93488085,0.995401,28.400776,0.974675468802312
refocus_20181005514526_cardiac_part54_0.mat,0.05832771,0.23895511,0.7480649,0.9453294,0.79151505,12.34125,0.9760899582527319,0.012841102,0.093794726,0.5487646,0.56147254,0.9757799,18.913975,0.9221971142018024,0.0014796582,0.027469441,0.92929703,0.9329833,0.9957424,28.298384,0.9741711060801272,0.0014796582,0.027469441,0.92929703,0.9329833,0.9957424,28.298384,0.9741711060801272
refocus_20181005514526_cardiac_part55_0.mat,0.050162602,0.221143,0.771875,0.9446517,0.81730145,12.996199,0.9760033266281535,0.010026375,0.07868605,0.5508736,0.5595222,0.98357064,19.98856,0.9207841016423519,0.0015496921,0.028208613,0.9288114,0.93267065,0.99552745,28.097544,0.9730608910666183,0.0015496921,0.028208613,0.9288114,0.93267065,0.99552745,28.097544,0.9730608910666183
refocus_20181005514526_cardiac_part56_0.mat,0.04891832,0.218413,0.75821614,0.9447046,0.803031,13.105285,0.977328659861289,0.009602364,0.07630416,0.5389337,0.5477589,0.9826587,20.176216,0.9247655508357515,0.0014720254,0.027792936,0.9281569,0.93218386,0.99534255,28.320845,0.9758547532696918,0.0014720254,0.027792936,0.9281569,0.93218386,0.99534255,28.320845,0.9758547532696918
refocus_20181005514526_cardiac_part57_0.mat,0.05180509,0.22508524,0.7634008,0.9463875,0.8071704,12.856275,0.9791356096124237,0.010602523,0.08207008,0.53431445,0.5438995,0.98076016,19.745907,0.9264636043958515,0.0013763652,0.02617968,0.9292712,0.93293834,0.99571484,28.612663,0.9778673511970595,0.0013763652,0.02617968,0.9292712,0.93293834,0.99571484,28.612663,0.9778673511970595
refocus_20181005514526_cardiac_part58_0.mat,0.05099061,0.22319315,0.76416445,0.94501936,0.80938756,12.925097,0.97872456162468,0.010534026,0.08139991,0.54040796,0.5498101,0.9814034,19.774055,0.9247216236375883,0.0014131041,0.026486106,0.92916334,0.9327258,0.9959246,28.498257,0.9770690683040058,0.0014131041,0.026486106,0.92916334,0.9327258,0.9959246,28.498257,0.9770690683040058
refocus_20181005514526_cardiac_part59_0.mat,0.056828845,0.23601587,0.73379123,0.9455983,0.77667314,12.454311,0.9791023518362523,0.012592,0.09214506,0.5351252,0.5480445,0.97417057,18.999052,0.9230875470817532,0.0013790751,0.025987653,0.92820007,0.9321139,0.995532,28.60412,0.9770501453672685,0.0013790751,0.025987653,0.92820007,0.9321139,0.995532,28.60412,0.9770501453672685
refocus_20181005514526_cardiac_part60_0.mat,0.055088997,0.23222959,0.7438632,0.94408894,0.7886034,12.589352,0.9790210996233066,0.012024359,0.08929464,0.5346259,0.5462582,0.9764693,19.199379,0.9252083437878276,0.0014143343,0.026545178,0.9279354,0.93181396,0.9955637,28.494478,0.9770789321916606,0.0014143343,0.026545178,0.9279354,0.93181396,0.9955637,28.494478,0.9770789321916606
refocus_20181005514526_cardiac_part61_0.mat,0.055367254,0.23288064,0.736909,0.94636685,0.7794248,12.56747,0.9791021418562024,0.012041026,0.08952284,0.5270558,0.53937835,0.9748348,19.193363,0.9262603591011269,0.0014009392,0.026117867,0.9276263,0.9313458,0.9957977,28.535807,0.9774984303640079,0.0014009392,0.026117867,0.9276263,0.9313458,0.9957977,28.535807,0.9774984303640079
refocus_20181005514526_cardiac_part62_0.mat,0.06492098,0.25231668,0.69301087,0.9429546,0.7352988,11.876149,0.9765193366631033,0.016124293,0.10850529,0.53082025,0.5499972,0.96211326,17.925192,0.9203274854866907,0.001434403,0.027129501,0.9248985,0.9292109,0.99510574,28.433287,0.9756531740555309,0.001434403,0.027129501,0.9248985,0.9292109,0.99510574,28.433287,0.9756531740555309
refocus_20181005514526_cardiac_part63_0.mat,0.064046346,0.25073582,0.71511465,0.94495887,0.7572036,11.935056,0.9775201098076516,0.01569536,0.10639669,0.5360819,0.55306154,0.9669561,18.042288,0.9168403386591552,0.0013124003,0.025828853,0.93117714,0.93431365,0.99647915,28.819336,0.9768783764181334,0.0013124003,0.025828853,0.93117714,0.93431365,0.99647915,28.819336,0.9768783764181334
refocus_20181005514526_cardiac_part64_0.mat,0.06008703,0.24251977,0.74533963,0.94404095,0.789774,12.212192,0.9755345096369029,0.013682652,0.097045615,0.5402416,0.5530816,0.9752997,18.638296,0.9156161626587926,0.0014357263,0.02708308,0.9294005,0.9327021,0.9962552,28.429281,0.9743256582769952,0.0014357263,0.02708308,0.9294005,0.9327021,0.9962552,28.429281,0.9743256582769952
refocus_20181005514526_cardiac_part65_0.mat,0.05681804,0.2355746,0.7473022,0.9444516,0.79145885,12.455136,0.974338686890432,0.012358504,0.09025734,0.5449609,0.5563668,0.97833747,19.08034,0.9127483150646091,0.0014492834,0.027044889,0.9309613,0.9343165,0.9961305,28.388466,0.9732828888941673,0.0014492834,0.027044889,0.9309613,0.9343165,0.9961305,28.388466,0.9732828888941673
refocus_20181005514526_cardiac_part66_0.mat,0.056292783,0.23466551,0.7520937,0.94405967,0.796376,12.495472,0.9759609866776585,0.012219642,0.0898627,0.5448993,0.55618036,0.97857773,19.129416,0.9139164664307434,0.0013568342,0.02650234,0.93132585,0.9345876,0.9962024,28.67473,0.9748038758550676,0.0013568342,0.02650234,0.93132585,0.9345876,0.9962024,28.67473,0.9748038758550676
refocus_20181005514526_cardiac_part67_0.mat,0.058857355,0.23993164,0.7383833,0.94203573,0.783357,12.301992,0.975675371659746,0.013304286,0.094679244,0.5432121,0.5560775,0.9754921,18.760084,0.9150359415606608,0.0014362053,0.027295636,0.9283417,0.9315661,0.9962432,28.427832,0.9744514863606867,0.0014362053,0.027295636,0.9283417,0.9315661,0.9962432,28.427832,0.9744514863606867
