filename,mse,mae,ssim,contrast_structure,luminance,psnr,corr,iq_mse,iq_mae,iq_ssim,iq_contrast_structure,iq_luminance,iq_psnr,iq_corr,hm_mse,hm_mae,hm_ssim,hm_contrast_structure,hm_luminance,hm_psnr,hm_corr,hm_iq_mse,hm_iq_mae,hm_iq_ssim,hm_iq_contrast_structure,hm_iq_luminance,hm_iq_psnr,hm_iq_corr
refocus_20181005514526_cardiac_part10_0.mat,0.053248916,0.22825697,0.7129143,0.9445564,0.75460833,12.736892,0.9766290031840924,0.011248479,0.08575719,0.5459009,0.5589144,0.97482157,19.489061,0.916733694476843,0.0013729796,0.026499532,0.92952573,0.9339363,0.9949165,28.623358,0.974984122664922,0.0013729796,0.026499532,0.92952573,0.9339363,0.9949165,28.623358,0.974984122664922
refocus_20181005514526_cardiac_part11_0.mat,0.053396724,0.2285668,0.713322,0.9446233,0.75476164,12.724853,0.9762754012351238,0.011219379,0.0858602,0.5461554,0.55928904,0.97446495,19.50031,0.9182974642049856,0.0014322976,0.027198395,0.9281402,0.9328344,0.99460524,28.439665,0.9740368966277585,0.0014322976,0.027198395,0.9281402,0.9328344,0.99460524,28.439665,0.9740368966277585
refocus_20181005514526_cardiac_part12_0.mat,0.05329098,0.22840263,0.7185589,0.94781995,0.758185,12.733462,0.9766613092234984,0.011234138,0.0855909,0.5394804,0.5523181,0.9747699,19.494602,0.9166359021677903,0.0013432145,0.026407199,0.93299854,0.93690467,0.99564606,28.718544,0.9754925418628266,0.0013432145,0.026407199,0.93299854,0.93690467,0.99564606,28.718544,0.9754925418628266
refocus_20181005514526_cardiac_part13_0.mat,0.053076185,0.22801563,0.7207404,0.9465967,0.7615488,12.751003,0.9766504197986329,0.011067412,0.08530625,0.5442402,0.55710924,0.9749982,19.559538,0.9188744424092767,0.0013540688,0.026538638,0.9303112,0.93436056,0.9954314,28.683592,0.9748953922246394,0.0013540688,0.026538638,0.9303112,0.93436056,0.9954314,28.683592,0.9748953922246394
refocus_20181005514526_cardiac_part14_0.mat,0.053802285,0.22937849,0.7194361,0.9461517,0.7605215,12.691992,0.9745716151208674,0.01100901,0.08502214,0.54995865,0.5626177,0.9755081,19.582518,0.9195658670363401,0.0014760644,0.027585348,0.9295096,0.9336193,0.99536425,28.308945,0.9728327710800644,0.0014760644,0.027585348,0.9295096,0.9336193,0.99536425,28.308945,0.9728327710800644
refocus_20181005514526_cardiac_part15_0.mat,0.05475279,0.2315056,0.7099052,0.94442123,0.7517677,12.615937,0.9753765063397882,0.011478121,0.08749101,0.54623485,0.56009835,0.97310394,19.40129,0.9204314826802813,0.0014629441,0.027381107,0.9278259,0.9323236,0.9948743,28.347721,0.9733719823268165,0.0014629441,0.027381107,0.9278259,0.9323236,0.9948743,28.347721,0.9733719823268165
refocus_20181005514526_cardiac_part16_0.mat,0.05378836,0.22948071,0.704296,0.94549704,0.7449666,12.693117,0.9767600509991383,0.01122131,0.08637897,0.5378156,0.55169654,0.9724419,19.499563,0.9233924869797415,0.0013926291,0.026400676,0.9261159,0.9304373,0.9950586,28.561644,0.9753370237171679,0.0013926291,0.026400676,0.9261159,0.9304373,0.9950586,28.561644,0.9753370237171679
refocus_20181005514526_cardiac_part17_0.mat,0.05351725,0.22886084,0.70442986,0.9466148,0.74448115,12.715062,0.97586074884073,0.011439325,0.08719262,0.535433,0.5497124,0.9714923,19.415995,0.9212314244192017,0.0014447662,0.02692904,0.92635334,0.9308555,0.9948426,28.402023,0.9741264179097465,0.0014447662,0.02692904,0.92635334,0.9308555,0.9948426,28.402023,0.9741264179097465
refocus_20181005514526_cardiac_part18_0.mat,0.053159066,0.22817025,0.7084838,0.94697726,0.74844307,12.7442255,0.9771438581522698,0.011373248,0.086810134,0.5388028,0.5527334,0.97242355,19.441154,0.9199511445146801,0.0013585857,0.02621718,0.9277871,0.93195295,0.99527824,28.669128,0.9753924602985857,0.0013585857,0.02621718,0.9277871,0.93195295,0.99527824,28.669128,0.9753924602985857
refocus_20181005514526_cardiac_part19_0.mat,0.05330416,0.22850029,0.701747,0.9446125,0.7433031,12.7323885,0.9773099572504388,0.011329322,0.08670793,0.53952557,0.5534963,0.97209257,19.45796,0.9207071515307317,0.0014086657,0.026334953,0.92656034,0.93117535,0.9947069,28.51192,0.9746491784855936,0.0014086657,0.026334953,0.92656034,0.93117535,0.9947069,28.51192,0.9746491784855936
refocus_20181005514526_cardiac_part20_0.mat,0.053752847,0.2293942,0.69137156,0.94439274,0.73255026,12.695985,0.9769214815441145,0.0116567565,0.08830295,0.5309925,0.54630023,0.9691946,19.334223,0.9222692251072665,0.0014000945,0.026529962,0.92507726,0.92967707,0.99481064,28.538425,0.9753846930576582,0.0014000945,0.026529962,0.92507726,0.92967707,0.99481064,28.538425,0.9753846930576582
refocus_20181005514526_cardiac_part21_0.mat,0.05394712,0.22969116,0.6872963,0.94340134,0.7288514,12.680317,0.9757909917973336,0.011849029,0.08885221,0.53284824,0.54820114,0.9693236,19.26317,0.9186532147873497,0.001459624,0.026822207,0.9236474,0.92875934,0.9939709,28.357588,0.9739274465344882,0.001459624,0.026822207,0.9236474,0.92875934,0.9939709,28.357588,0.9739274465344882
refocus_20181005514526_cardiac_part22_0.mat,0.053963393,0.22978526,0.69602567,0.94388616,0.73771936,12.679007,0.976242467460825,0.011774696,0.088290684,0.5348077,0.549197,0.9712115,19.290503,0.9156077944065046,0.001354243,0.0258845,0.9286387,0.9326798,0.9954209,28.683033,0.9752042979797696,0.001354243,0.0258845,0.9286387,0.9326798,0.9954209,28.683033,0.9752042979797696
refocus_20181005514526_cardiac_part23_0.mat,0.053954493,0.2297233,0.69761705,0.9430318,0.739746,12.679724,0.9763348888025993,0.011678395,0.087890565,0.5384623,0.55277663,0.9715868,19.326166,0.9168807497554124,0.0014213974,0.026933227,0.926097,0.9306495,0.9948269,28.472843,0.974137507924214,0.0014213974,0.026933227,0.926097,0.9306495,0.9948269,28.472843,0.974137507924214
refocus_20181005514526_cardiac_part24_0.mat,0.054099597,0.22992395,0.7039057,0.9420825,0.74756896,12.668059,0.9749874808871711,0.011560662,0.08719138,0.54441154,0.5581636,0.97321844,19.370173,0.9155101412280565,0.0013933755,0.026483795,0.9280086,0.9318961,0.9955807,28.559317,0.9743334101131351,0.0013933755,0.026483795,0.9280086,0.9318961,0.9955807,28.559317,0.9743334101131351
refocus_20181005514526_cardiac_part25_0.mat,0.05404073,0.22990012,0.7122055,0.9461844,0.7527436,12.672788,0.9768502755689532,0.011518286,0.08673598,0.54797995,0.56113964,0.97462267,19.386122,0.9131668498870178,0.0012871329,0.025621243,0.9338174,0.93755114,0.99577993,28.903765,0.9758933806556528,0.0012871329,0.025621243,0.9338174,0.93755114,0.99577993,28.903765,0.9758933806556528
refocus_20181005514526_cardiac_part26_0.mat,0.054462124,0.23077308,0.70511657,0.9424274,0.74769783,12.639053,0.9762637083455671,0.011456484,0.08654051,0.5512186,0.5645253,0.97480255,19.409487,0.913646494240765,0.0013579176,0.02672777,0.9307014,0.9348919,0.9952084,28.671265,0.9745782549572265,0.0013579176,0.02672777,0.9307014,0.9348919,0.9952084,28.671265,0.9745782549572265
refocus_20181005514526_cardiac_part27_0.mat,0.05393996,0.2296093,0.7073712,0.94283223,0.75001544,12.680893,0.9763891569642252,0.011534188,0.08648187,0.54813343,0.56127876,0.9747804,19.38013,0.9128741250675052,0.0013844781,0.026808618,0.92872363,0.93298924,0.99510974,28.58714,0.9744363774524328,0.0013844781,0.026808618,0.92872363,0.93298924,0.99510974,28.58714,0.9744363774524328
refocus_20181005514526_cardiac_part28_0.mat,0.054177765,0.2301623,0.7082579,0.94388145,0.7501396,12.661788,0.9762016675455617,0.011345171,0.08585524,0.54928666,0.56231004,0.97527194,19.451887,0.9144581908226338,0.0013816687,0.026734844,0.9311246,0.93516773,0.9954112,28.595959,0.9743527478586939,0.0013816687,0.026734844,0.9311246,0.93516773,0.9954112,28.595959,0.9743527478586939
refocus_20181005514526_cardiac_part29_0.mat,0.054021604,0.22974119,0.70910454,0.94143844,0.7531511,12.674324,0.975127220736769,0.011349002,0.085905634,0.5458936,0.55888784,0.9751393,19.450422,0.9146839164571383,0.0014345077,0.027213912,0.9267738,0.93100417,0.995164,28.43297,0.9734866354019461,0.0014345077,0.027213912,0.9267738,0.93100417,0.995164,28.43297,0.9734866354019461
refocus_20181005514526_cardiac_part30_0.mat,0.053559743,0.22884087,0.7107258,0.94383407,0.7526639,12.711615,0.9759343103792133,0.0112695135,0.085747615,0.545221,0.5583013,0.97470576,19.480946,0.9166161086839021,0.0014109588,0.027089672,0.928811,0.9331796,0.9949806,28.504854,0.9743449456491926,0.0014109588,0.027089672,0.928811,0.9331796,0.9949806,28.504854,0.9743449456491926
refocus_20181005514526_cardiac_part31_0.mat,0.053323194,0.22838129,0.7142847,0.94418687,0.75632465,12.730838,0.9760102985192611,0.0112458505,0.08598025,0.5462577,0.55944175,0.97453886,19.490076,0.9168617159728322,0.0013963206,0.027005836,0.9294036,0.9339911,0.9947908,28.550146,0.9743884294203884,0.0013963206,0.027005836,0.9294036,0.9339911,0.9947908,28.550146,0.9743884294203884
refocus_20181005514526_cardiac_part32_0.mat,0.053072084,0.22796854,0.7213481,0.9466316,0.76218885,12.751338,0.977007125666472,0.01116244,0.085574515,0.54776496,0.56072974,0.9750051,19.522408,0.9174154915968364,0.0013276921,0.025975157,0.93213594,0.93585086,0.9958433,28.769026,0.97554150752999,0.0013276921,0.025975157,0.93213594,0.93585086,0.9958433,28.769026,0.97554150752999
refocus_20181005514526_cardiac_part33_0.mat,0.052178606,0.22604163,0.7201409,0.9450726,0.76233983,12.825075,0.977015894223753,0.010756183,0.083735876,0.551147,0.56379765,0.9756179,19.683418,0.9196623210683483,0.0013259776,0.026337693,0.9295655,0.93351424,0.9955248,28.774635,0.9756770417678424,0.0013259776,0.026337693,0.9295655,0.93351424,0.9955248,28.774635,0.9756770417678424
refocus_20181005514526_cardiac_part34_0.mat,0.05366445,0.22913915,0.71781003,0.94464,0.76022774,12.703133,0.9749322221666983,0.011121887,0.08546038,0.54271805,0.5553717,0.97517705,19.538214,0.9181226109728289,0.0014490699,0.027496278,0.92717654,0.9312189,0.995411,28.389105,0.9731953945171292,0.0014490699,0.027496278,0.92717654,0.9312189,0.995411,28.389105,0.9731953945171292
refocus_20181005514526_cardiac_part35_0.mat,0.054154593,0.23012796,0.7154181,0.944317,0.75777996,12.663646,0.9743808313131159,0.0111022275,0.08563112,0.54938656,0.5623771,0.97518307,19.545897,0.9193370948830177,0.0014909463,0.027587846,0.9265238,0.93081564,0.99499995,28.265379,0.9725037578691239,0.0014909463,0.027587846,0.9265238,0.93081564,0.99499995,28.265379,0.9725037578691239
refocus_20181005514526_cardiac_part36_0.mat,0.05378104,0.22940657,0.7083289,0.9443033,0.7502783,12.693707,0.9761303023261486,0.011327616,0.08654057,0.5387668,0.55227697,0.97314286,19.458614,0.9212987894127236,0.0014217078,0.02704743,0.9260963,0.9304994,0.99497104,28.471895,0.974760602651226,0.0014217078,0.02704743,0.9260963,0.9304994,0.99497104,28.471895,0.974760602651226
refocus_20181005514526_cardiac_part37_0.mat,0.053393636,0.22865209,0.70675474,0.9482802,0.74576455,12.725104,0.9765549011661244,0.011408106,0.0871775,0.5365575,0.55077225,0.97163254,19.427864,0.9217022148076152,0.0013872935,0.026478287,0.92904186,0.9333367,0.9951623,28.578316,0.975114794848954,0.0013872935,0.026478287,0.92904186,0.9333367,0.9951623,28.578316,0.975114794848954
refocus_20181005514526_cardiac_part38_0.mat,0.053347595,0.2285048,0.7049241,0.9451518,0.7460545,12.72885,0.9761193186265322,0.011469116,0.08717249,0.5358451,0.5499907,0.97182083,19.4047,0.9194835698631,0.0014235512,0.026649019,0.92485803,0.9295156,0.99466324,28.466269,0.9743217413009483,0.0014235512,0.026649019,0.92485803,0.9295156,0.99466324,28.466269,0.9743217413009483
refocus_20181005514526_cardiac_part39_0.mat,0.053668287,0.22920138,0.701631,0.9438744,0.743874,12.702822,0.9765014628787592,0.011427699,0.08696967,0.5445203,0.5586483,0.9723697,19.42041,0.9195280676148645,0.0013966234,0.026358915,0.9263643,0.9304833,0.9953445,28.549206,0.9748128393440639,0.0013966234,0.026358915,0.9263643,0.9304833,0.9953445,28.549206,0.9748128393440639
refocus_20181005514526_cardiac_part40_0.mat,0.053814635,0.22956038,0.6924137,0.94391537,0.7334793,12.690995,0.9771327366452246,0.011508778,0.08770523,0.5387552,0.5536036,0.97035754,19.389708,0.9225082243562323,0.0013824472,0.026103994,0.92610615,0.9306237,0.9948365,28.593513,0.9755831632229586,0.0013824472,0.026103994,0.92610615,0.9306237,0.9948365,28.593513,0.9755831632229586
refocus_20181005514526_cardiac_part41_0.mat,0.053899407,0.2295943,0.68468976,0.94222623,0.7270111,12.684159,0.9762259825680694,0.011832813,0.08888659,0.53262043,0.54817486,0.9687455,19.26912,0.9202483888503463,0.0014963174,0.026960399,0.92092377,0.9265473,0.99343085,28.249762,0.9736059690508401,0.0014963174,0.026960399,0.92092377,0.9265473,0.99343085,28.249762,0.9736059690508401
refocus_20181005514526_cardiac_part42_0.mat,0.05420055,0.2301205,0.6886183,0.9410106,0.73215336,12.659963,0.9750755149400804,0.011830978,0.08869821,0.5403613,0.5552467,0.9704668,19.269794,0.9169384029302676,0.0014831687,0.027152153,0.9237112,0.92881614,0.9940519,28.288094,0.9731936171953994,0.0014831687,0.027152153,0.9237112,0.92881614,0.9940519,28.288094,0.9731936171953994
refocus_20181005514526_cardiac_part43_0.mat,0.05379262,0.22950488,0.6991686,0.94499344,0.7401132,12.692773,0.9769930996629662,0.01167264,0.087988324,0.54192555,0.5564067,0.97142905,19.328308,0.9168067265953658,0.0013418546,0.026026603,0.9287712,0.9329368,0.99529874,28.722944,0.9753259840445383,0.0013418546,0.026026603,0.9287712,0.9329368,0.99529874,28.722944,0.9753259840445383
refocus_20181005514526_cardiac_part44_0.mat,0.053884506,0.22955908,0.70384014,0.9450898,0.744721,12.68536,0.976161468182911,0.011680959,0.08771039,0.53877175,0.5527027,0.9723141,19.325214,0.9154695036681673,0.001384955,0.026258895,0.9289303,0.9328412,0.9954843,28.585642,0.9747761796532626,0.001384955,0.026258895,0.9289303,0.9328412,0.9954843,28.585642,0.9747761796532626
refocus_20181005514526_cardiac_part45_0.mat,0.05411054,0.23001124,0.70942974,0.94440323,0.7507443,12.667181,0.9762032870130287,0.011520668,0.08650555,0.54792607,0.5610452,0.9747959,19.385221,0.9124010022425496,0.0013337221,0.02644527,0.93125683,0.93519014,0.9955605,28.749344,0.9749818438121348,0.0013337221,0.02644527,0.93125683,0.93519014,0.9955605,28.749344,0.9749818438121348
refocus_20181005514526_cardiac_part46_0.mat,0.05424784,0.230258,0.7061273,0.9427602,0.74878454,12.656176,0.9757064354197371,0.011454666,0.08668323,0.5541298,0.5674796,0.9748052,19.410173,0.9141619867971436,0.0013908147,0.026675012,0.92964554,0.9337663,0.99532694,28.567307,0.9739495785600146,0.0013908147,0.026675012,0.92964554,0.9337663,0.99532694,28.567307,0.9739495785600146
refocus_20181005514526_cardiac_part47_0.mat,0.054384794,0.2305255,0.70452875,0.941604,0.7477567,12.645225,0.9758595058926657,0.011451323,0.0863064,0.5516912,0.5648484,0.97489196,19.411444,0.9142388160326206,0.0013953084,0.027108803,0.9289305,0.93303806,0.99531865,28.553297,0.9742153040517454,0.0013953084,0.027108803,0.9289305,0.93303806,0.99531865,28.553297,0.9742153040517454
refocus_20181005514526_cardiac_part48_0.mat,0.054234784,0.23014446,0.70636946,0.94036734,0.7508185,12.65722,0.9750902979820947,0.011449486,0.0862821,0.547644,0.56072706,0.97493327,19.41214,0.9141786069206198,0.0014212659,0.02710029,0.9278959,0.9318579,0.9955277,28.473246,0.9737211508421133,0.0014212659,0.02710029,0.9278959,0.9318579,0.9955277,28.473246,0.9737211508421133
refocus_20181005514526_cardiac_part49_0.mat,0.054191735,0.23000622,0.7059825,0.94099563,0.74987936,12.660669,0.9746191618141204,0.011507691,0.08631953,0.5451501,0.55839676,0.9744947,19.390118,0.914259307482214,0.0014869617,0.027735958,0.92554706,0.93003184,0.99480647,28.277,0.9728114560677208,0.0014869617,0.027735958,0.92554706,0.93003184,0.99480647,28.277,0.9728114560677208
refocus_20181005514526_cardiac_part50_0.mat,0.054051716,0.22991456,0.70592844,0.9432839,0.74817276,12.671905,0.9758357955180663,0.011225719,0.08594279,0.54953897,0.5629148,0.9743641,19.497858,0.917916722779285,0.0013975688,0.026836017,0.92829746,0.93240154,0.9953005,28.546267,0.9744781193565756,0.0013975688,0.026836017,0.92829746,0.93240154,0.9953005,28.546267,0.9744781193565756
refocus_20181005514526_cardiac_part51_0.mat,0.05318244,0.22804108,0.7149001,0.943699,0.75722855,12.742316,0.9757905822307447,0.011186688,0.085762195,0.5500958,0.56322885,0.9746984,19.512983,0.9178273412970543,0.0014013888,0.026999587,0.92859346,0.93292475,0.9951025,28.534412,0.9743650448911945,0.0014013888,0.026999587,0.92859346,0.93292475,0.9951025,28.534412,0.9743650448911945
refocus_20181005514526_cardiac_part52_0.mat,0.05326713,0.22842139,0.718264,0.94651735,0.759243,12.735407,0.9773301494449356,0.0110953655,0.08557655,0.5508145,0.56379676,0.97483724,19.548584,0.9188284209319292,0.001304989,0.025826478,0.9314131,0.93508214,0.99584734,28.84393,0.9759524963068501,0.001304989,0.025826478,0.9314131,0.93508214,0.99584734,28.84393,0.9759524963068501
refocus_20181005514526_cardiac_part53_0.mat,0.053326216,0.22860561,0.71757007,0.9474956,0.757578,12.730593,0.9775506380368882,0.011077003,0.08562511,0.54851985,0.56161004,0.97462976,19.555777,0.9198388089106772,0.0012786527,0.025718262,0.9328461,0.93664294,0.9957471,28.932472,0.9765136719905788,0.0012786527,0.025718262,0.9328461,0.93664294,0.9957471,28.932472,0.9765136719905788
refocus_20181005514526_cardiac_part54_0.mat,0.06005518,0.24278682,0.6857096,0.94538516,0.72552556,12.214495,0.9759083729789509,0.013787606,0.09924401,0.5386329,0.55704707,0.963898,18.60511,0.9204462151740302,0.0013696187,0.026497085,0.9276118,0.93176335,0.995299,28.634003,0.9748284699736927,0.0013696187,0.026497085,0.9276118,0.93176335,0.995299,28.634003,0.9748284699736927
refocus_20181005514526_cardiac_part55_0.mat,0.053760327,0.22941992,0.71816695,0.94590205,0.75933546,12.69538,0.9760413850443492,0.011101929,0.085503235,0.5500648,0.5630389,0.9749919,19.546015,0.9192627161001261,0.0013811771,0.026450017,0.93033296,0.93429685,0.99550474,28.597506,0.9745134325168041,0.0013811771,0.026450017,0.93033296,0.93429685,0.99550474,28.597506,0.9745134325168041
refocus_20181005514526_cardiac_part56_0.mat,0.053923205,0.22967716,0.709241,0.9447559,0.7509431,12.682242,0.9754184226512127,0.011233343,0.086127505,0.5474245,0.561123,0.97337925,19.494907,0.9210362418281687,0.0014712005,0.0276565,0.92554677,0.92981476,0.9951514,28.32328,0.973509572142771,0.0014712005,0.0276565,0.92554677,0.92981476,0.9951514,28.32328,0.973509572142771
refocus_20181005514526_cardiac_part57_0.mat,0.053590592,0.22901389,0.7032493,0.9466526,0.7431743,12.709114,0.9762261044354095,0.011445203,0.08738476,0.53594446,0.55029535,0.97130543,19.413765,0.922104757492638,0.0013953929,0.02650911,0.92785436,0.9320803,0.99522156,28.553034,0.9752417348558321,0.0013953929,0.02650911,0.92785436,0.9320803,0.99522156,28.553034,0.9752417348558321
refocus_20181005514526_cardiac_part58_0.mat,0.05344849,0.22879794,0.7022467,0.9460539,0.7424417,12.720645,0.9769717424852269,0.011405276,0.08721606,0.5414469,0.55594367,0.9714635,19.42894,0.9209177985860209,0.0013507629,0.026019186,0.92839825,0.93271816,0.99512815,28.694208,0.9756960121737926,0.0013507629,0.026019186,0.92839825,0.93271816,0.99512815,28.694208,0.9756960121737926
refocus_20181005514526_cardiac_part59_0.mat,0.053576645,0.22903582,0.70519745,0.9452362,0.7466361,12.710244,0.9765539319200987,0.011490991,0.08716425,0.53699034,0.5509999,0.9720148,19.396423,0.9184209530605963,0.001384294,0.026131162,0.92642075,0.93071187,0.9950844,28.587715,0.9749263323088804,0.001384294,0.026131162,0.92642075,0.93071187,0.9950844,28.587715,0.9749263323088804
refocus_20181005514526_cardiac_part60_0.mat,0.05356733,0.22900373,0.7020444,0.945015,0.7429703,12.7109995,0.9768472608683235,0.011406518,0.08704099,0.54096466,0.5550941,0.9719018,19.428469,0.9203117302871545,0.0013889258,0.026150137,0.92726535,0.931646,0.99497885,28.573208,0.9749479031271013,0.0013889258,0.026150137,0.92726535,0.931646,0.99497885,28.573208,0.9749479031271013
refocus_20181005514526_cardiac_part61_0.mat,0.054275095,0.23041722,0.684269,0.94378906,0.7250447,12.653994,0.9760852230425675,0.011780158,0.08880685,0.53193825,0.5475351,0.9684398,19.288486,0.9213017324528225,0.0014973154,0.027079092,0.9225343,0.92790955,0.99378234,28.246866,0.9736273458434231,0.0014973154,0.027079092,0.9225343,0.92790955,0.99378234,28.246866,0.9736273458434231
refocus_20181005514526_cardiac_part62_0.mat,0.054077692,0.2299686,0.6858935,0.94300157,0.72762716,12.669818,0.9757431363335528,0.011812702,0.08874888,0.5379019,0.55337137,0.9694703,19.276506,0.9179690328684306,0.0014322696,0.02678562,0.9253245,0.9302773,0.994398,28.43975,0.9741833974690877,0.0014322696,0.02678562,0.9253245,0.9302773,0.994398,28.43975,0.9741833974690877
refocus_20181005514526_cardiac_part63_0.mat,0.054107964,0.23018174,0.69562393,0.9454508,0.7359257,12.667387,0.9771376119065829,0.011813257,0.088395566,0.53998417,0.5545479,0.9711044,19.276302,0.9148572021449115,0.0013054961,0.025369084,0.92951363,0.9332939,0.99573827,28.842243,0.9759299948297326,0.0013054961,0.025369084,0.92951363,0.9332939,0.99573827,28.842243,0.9759299948297326
refocus_20181005514526_cardiac_part64_0.mat,0.054125223,0.2300329,0.69735324,0.9428909,0.73975384,12.666002,0.9760893254477397,0.011780372,0.088154964,0.54277456,0.5571684,0.9718561,19.288408,0.9157199909716581,0.0013692292,0.026292814,0.9285143,0.932584,0.9953994,28.635237,0.975073909216302,0.0013692292,0.026292814,0.9285143,0.932584,0.9953994,28.635237,0.975073909216302
refocus_20181005514526_cardiac_part65_0.mat,0.054266613,0.23037966,0.70577806,0.94545454,0.74653226,12.654672,0.976012379403408,0.01166762,0.08730804,0.5428842,0.5562843,0.97370434,19.330175,0.9124335471609286,0.0013092716,0.026039815,0.93346095,0.93694377,0.9961059,28.8297,0.9754853167640901,0.0013092716,0.026039815,0.93346095,0.93694377,0.9961059,28.8297,0.9754853167640901
refocus_20181005514526_cardiac_part66_0.mat,0.05429278,0.2304006,0.70651454,0.94410515,0.7480929,12.652578,0.9765408576896875,0.011596663,0.08699202,0.5451424,0.55848414,0.9742674,19.356668,0.9128313061768357,0.0013209762,0.026387189,0.9320749,0.93579185,0.99580973,28.79105,0.9753777231287807,0.0013209762,0.026387189,0.9320749,0.93579185,0.99580973,28.79105,0.9753777231287807
refocus_20181005514526_cardiac_part67_0.mat,0.054515943,0.23078826,0.7025576,0.94152987,0.7456151,12.634765,0.9754731175880045,0.011535267,0.08674307,0.5497061,0.56315297,0.97441983,19.379723,0.9138549034670868,0.0013902298,0.027031204,0.9290027,0.9331391,0.9953241,28.569132,0.9741436677743229,0.0013902298,0.027031204,0.9290027,0.9331391,0.9953241,28.569132,0.9741436677743229
