filename,axial_samples,lateral_samples,initial_radius,final_radius,initial_angle,final_angle,f0,timestamp_id
verasonics.20170728083808_channelData_part17_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part25_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part28_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part34_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part23_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part32_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part17_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part24_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part15_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part1_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part20_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part5_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part11_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part29_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part31_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part7_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part12_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part27_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part15_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part25_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part8_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part2_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part3_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part34_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part18_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part11_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part23_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part2_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part20_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part29_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part6_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part21_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part9_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part26_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part14_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part21_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part19_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part22_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part9_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part13_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part6_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part18_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part27_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part12_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part19_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part33_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part10_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part4_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part7_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part14_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part1_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part22_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
verasonics.20170728083808_channelData_part32_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part13_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part4_0.mat,960,70,305.4902121802837,1265.4902121802838,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170728083808
verasonics.20170728083808_channelData_part30_1.mat,1936,70,610.9804243605672,2546.980424360567,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170728083808
rfd_liver_highmi.uri_SpV10388_VpF168_FpA8_20161013082728_2.mat,2048,256,510.8571428571429,2558.857142857143,-0.6073603630065918,0.6084920167922974,3636400.0,20161013082728
rfd_liver_highmi.uri_SpV10388_VpF168_FpA8_20161013082728_1.mat,2048,256,510.8571428571429,2558.857142857143,-0.6073603630065918,0.6084920167922974,3636400.0,20161013082728
rfd_liver_highmi.uri_SpV10388_VpF168_FpA8_20161216155215_2.mat,1296,256,918.8555194805116,2214.8555194805112,-0.5773020386695862,0.5761761963367462,2666600.0,20161216155215
rfd_liver_highmi.uri_SpV10388_VpF168_FpA8_20161216155215_1.mat,1296,256,918.8555194805116,2214.8555194805112,-0.5773020386695862,0.5761761963367462,2666600.0,20161216155215
sc_fetal_ch.20160902154224_3.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_41.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_42.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_43.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_18.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_27.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_2.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_44.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_32.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_5.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_22.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_7.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_33.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_38.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_40.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_45.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_26.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_21.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_8.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_47.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_49.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_28.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_19.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_35.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_6.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_30.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_14.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_46.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_52.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_39.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_37.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_34.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_9.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_24.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_4.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_1.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_23.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_25.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_20.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_31.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_36.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_12.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_16.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_29.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_50.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_15.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_17.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_51.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_11.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_10.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_13.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
sc_fetal_ch.20160902154224_48.mat,512,121,219.9163422878492,731.9163422878491,-0.3490658503988659,0.3490658503988659,3506849.315068493,20160902154224
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20160908100211_1.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20160908100211
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20160908100211_3.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20160908100211
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20160908100211_6.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20160908100211
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20160908100211_7.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20160908100211
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20160908100211_2.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20160908100211
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20160908100211_5.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20160908100211
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20160908100211_4.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20160908100211
verasonics.20170523114122_channelData_part21_0.mat,1792,70,579.5767686662343,2371.5767686662343,-0.15053464798451094,0.15053464798451094,5434782.608695652,20170523114122
verasonics.20170523114122_channelData_part8_0.mat,1200,70,384.73805571957456,1584.7380557195745,-0.15053464798451094,0.15053464798451094,2777777.777777777,20170523114122
verasonics.20170523114122_channelData_part1_0.mat,592,70,191.74689344859038,783.7468934485904,-0.15053464798451094,0.15053464798451094,1404494.382022472,20170523114122
verasonics.20170523114122_channelData_part12_0.mat,1792,70,578.2947947280106,2370.294794728011,-0.15053464798451094,0.15053464798451094,3571428.571428572,20170523114122
verasonics.20170523114122_channelData_part6_0.mat,896,70,288.07280156284696,1184.072801562847,-0.15053464798451094,0.15053464798451094,2403846.153846153,20170523114122
verasonics.20170523114122_channelData_part7_1.mat,1792,70,576.748884978976,2368.748884978976,-0.15053464798451094,0.15053464798451094,5208333.333333333,20170523114122
verasonics.20170523114122_channelData_part13_0.mat,1792,70,578.5021728650759,2370.502172865076,-0.15053464798451094,0.15053464798451094,3787878.787878788,20170523114122
verasonics.20170523114122_channelData_part18_0.mat,1792,70,579.2751277395939,2371.2751277395937,-0.15053464798451094,0.15053464798451094,4807692.307692307,20170523114122
verasonics.20170523114122_channelData_part5_1.mat,1792,70,575.2406803457711,2367.2406803457707,-0.15053464798451094,0.15053464798451094,4385964.912280702,20170523114122
verasonics.20170523114122_channelData_part20_0.mat,1792,70,579.4825058766588,2371.482505876659,-0.15053464798451094,0.15053464798451094,5208333.333333333,20170523114122
verasonics.20170523114122_channelData_part6_1.mat,1792,70,576.1456031256939,2368.145603125694,-0.15053464798451094,0.15053464798451094,4807692.307692307,20170523114122
verasonics.20170523114122_channelData_part19_0.mat,1792,70,579.3693905291692,2371.369390529169,-0.15053464798451094,0.15053464798451094,5000000.0,20170523114122
verasonics.20170523114122_channelData_part4_0.mat,896,70,288.15763807346474,1184.1576380734648,-0.15053464798451094,0.15053464798451094,1984126.9841269841,20170523114122
verasonics.20170523114122_channelData_part14_0.mat,1792,70,578.7472561179717,2370.747256117972,-0.15053464798451094,0.15053464798451094,4032258.064516129,20170523114122
verasonics.20170523114122_channelData_part7_0.mat,1200,70,384.4992566526506,1584.4992566526507,-0.15053464798451094,0.15053464798451094,2604166.666666666,20170523114122
verasonics.20170523114122_channelData_part11_0.mat,1200,70,385.39161106062994,1585.3916110606299,-0.15053464798451094,0.15053464798451094,3378378.3783783787,20170523114122
verasonics.20170523114122_channelData_part9_0.mat,1200,70,385.0019915303853,1585.001991530385,-0.15053464798451094,0.15053464798451094,2976190.476190476,20170523114122
verasonics.20170523114122_channelData_part3_0.mat,720,70,230.4280771576135,950.4280771576134,-0.15053464798451094,0.15053464798451094,1811594.202898551,20170523114122
verasonics.20170523114122_channelData_part17_0.mat,1792,70,579.1243072762727,2371.1243072762727,-0.15053464798451094,0.15053464798451094,4629629.62962963,20170523114122
verasonics.20170523114122_channelData_part13_1.mat,2048,70,1157.004345730151,3205.004345730151,-0.15053464798451094,0.15053464798451094,7575757.575757576,20170523114122
verasonics.20170523114122_channelData_part10_0.mat,1200,70,385.2407905973095,1585.2407905973096,-0.15053464798451094,0.15053464798451094,3205128.205128205,20170523114122
verasonics.20170523114122_channelData_part12_1.mat,2048,70,1156.5895894560213,3204.5895894560213,-0.15053464798451094,0.15053464798451094,7142857.142857144,20170523114122
verasonics.20170523114122_channelData_part15_1.mat,2048,70,1157.6453326992655,3205.645332699266,-0.15053464798451094,0.15053464798451094,8333333.333333334,20170523114122
verasonics.20170523114122_channelData_part14_1.mat,2048,70,1157.4945122359438,3205.494512235944,-0.15053464798451094,0.15053464798451094,8064516.129032258,20170523114122
verasonics.20170523114122_channelData_part2_1.mat,1200,70,383.9462482871424,1583.9462482871422,-0.15053464798451094,0.15053464798451094,3205128.205128205,20170523114122
verasonics.20170523114122_channelData_part5_0.mat,896,70,287.6203401728856,1183.6203401728853,-0.15053464798451094,0.15053464798451094,2192982.456140351,20170523114122
verasonics.20170523114122_channelData_part10_1.mat,2048,70,1155.7223717919285,3203.7223717919287,-0.15053464798451094,0.15053464798451094,6410256.410256411,20170523114122
verasonics.20170523114122_channelData_part4_1.mat,1792,70,576.3152761469298,2368.3152761469296,-0.15053464798451094,0.15053464798451094,3968253.9682539683,20170523114122
verasonics.20170523114122_channelData_part8_1.mat,1792,70,577.1070835793621,2369.107083579362,-0.15053464798451094,0.15053464798451094,5555555.555555555,20170523114122
verasonics.20170523114122_channelData_part15_0.mat,1792,70,578.8226663496323,2370.822666349632,-0.15053464798451094,0.15053464798451094,4166666.666666667,20170523114122
verasonics.20170523114122_channelData_part9_1.mat,2048,70,1155.0059745911556,3203.005974591156,-0.15053464798451094,0.15053464798451094,5952380.952380952,20170523114122
verasonics.20170523114122_channelData_part16_0.mat,1792,70,579.0300444866978,2371.030044486698,-0.15053464798451094,0.15053464798451094,4464285.714285715,20170523114122
verasonics.20170523114122_channelData_part1_1.mat,1200,70,383.49378689718077,1583.4937868971808,-0.15053464798451094,0.15053464798451094,2808988.764044944,20170523114122
verasonics.20170523114122_channelData_part11_1.mat,2048,70,1156.1748331818894,3204.174833181889,-0.15053464798451094,0.15053464798451094,6756756.756756757,20170523114122
verasonics.20170523114122_channelData_part3_1.mat,1792,70,576.0701928940338,2368.070192894033,-0.15053464798451094,0.15053464798451094,3623188.405797102,20170523114122
verasonics.20170523114122_channelData_part2_0.mat,592,70,191.97312414357108,783.9731241435711,-0.15053464798451094,0.15053464798451094,1602564.1025641027,20170523114122
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161013082532_7.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20161013082532
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161013082532_2.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20161013082532
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161013082532_5.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20161013082532
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161013082532_1.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20161013082532
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161013082532_4.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20161013082532
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161013082532_6.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20161013082532
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161013082532_3.mat,1024,256,510.8571428571429,1534.857142857143,-0.6073603630065918,0.6073603630065918,3636400.0,20161013082532
verasonics.20170501121047_channelData_part32_0.mat,960,70,305.8491106248926,1265.8491106248923,-0.15053464798451094,0.15053464798451094,2016129.0322580645,20170501121047
verasonics.20170501121047_channelData_part21_1.mat,1920,70,611.4342854389747,2531.4342854389747,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170501121047
verasonics.20170501121047_channelData_part19_1.mat,1920,70,611.5474007864651,2531.547400786465,-0.15053464798451094,0.15053464798451094,3787878.787878788,20170501121047
verasonics.20170501121047_channelData_part4_1.mat,1920,70,611.5474007864651,2531.547400786465,-0.15053464798451094,0.15053464798451094,3787878.787878788,20170501121047
